MONDO Disease id	Disease name	Parent MONDO id	Parent name
mondo:0009296	glycoprotein storage disease	mondo:0005066	metabolic disease
mondo:0021001	hemochromatosis type 1	mondo:0005066	metabolic disease
mondo:0000190	ventricular fibrillation \(disease\)	mondo:0004995	cardiovascular disease
mondo:0005153	cervical adenocarcinoma	mondo:0004992	cancer
mondo:0017384	acute generalized exanthematous pustulosis	mondo:0002051	integumentary system disease
mondo:0017384	acute generalized exanthematous pustulosis	mondo:0021166	inflammatory disease
mondo:0011565	metabolic syndrome X	mondo:0005137	nutritional disorder
mondo:0011565	metabolic syndrome X	mondo:0005066	metabolic disease
mondo:0000171	muscular dystrophy\-dystroglycanopathy\, type A	mondo:0005071	nervous system disorder
mondo:0000171	muscular dystrophy\-dystroglycanopathy\, type A	mondo:0002025	psychiatric disorder
mondo:0000171	muscular dystrophy\-dystroglycanopathy\, type A	mondo:0005066	metabolic disease
mondo:0000171	muscular dystrophy\-dystroglycanopathy\, type A	mondo:0002081	musculoskeletal system disease
mondo:0011972	ovarian hyperstimulation syndrome	mondo:0005151	endocrine system disease
mondo:0004668	fascioliasis	mondo:0005550	infectious disease
mondo:0004668	fascioliasis	mondo:0002051	integumentary system disease
mondo:0004668	fascioliasis	mondo:0005570	hematologic disease
mondo:0005244	peripheral neuropathy	mondo:0005071	nervous system disorder
mondo:0020347	acute inflammatory demyelinating polyradiculoneuropathy	mondo:0005071	nervous system disorder
mondo:0020347	acute inflammatory demyelinating polyradiculoneuropathy	mondo:0005046	immune system disease
mondo:0005026	endometrioid adenocarcinoma	mondo:0004992	cancer
mondo:0009601	metaphyseal dysplasia without hypotrichosis	mondo:0002081	musculoskeletal system disease
mondo:0009601	metaphyseal dysplasia without hypotrichosis	mondo:0002051	integumentary system disease
mondo:0009601	metaphyseal dysplasia without hypotrichosis	mondo:0003900	connective tissue disease
mondo:0009601	metaphyseal dysplasia without hypotrichosis	mondo:0005046	immune system disease
mondo:0007380	lattice corneal dystrophy type I		
mondo:0002946	gynatresia		
mondo:0005109	HIV infectious disease	mondo:0004992	cancer
mondo:0005109	HIV infectious disease	mondo:0005550	infectious disease
mondo:0007661	Tourette syndrome	mondo:0002025	psychiatric disorder
mondo:0007661	Tourette syndrome	mondo:0005071	nervous system disorder
mondo:0006596	photoallergic dermatitis	mondo:0002051	integumentary system disease
mondo:0006596	photoallergic dermatitis	mondo:0021166	inflammatory disease
mondo:0006596	photoallergic dermatitis	mondo:0005046	immune system disease
mondo:0025376	African horse sickness	mondo:0005550	infectious disease
mondo:0009732	congenital nephrotic syndrome\, Finnish type	mondo:0002118	urinary system disease
mondo:0006737	dystocia		
mondo:0004960	monoclonal gammopathy	mondo:0005046	immune system disease
mondo:0004960	monoclonal gammopathy	mondo:0005570	hematologic disease
mondo:0018612	congenital hypothyroidism	mondo:0005151	endocrine system disease
mondo:0008209	Char syndrome	mondo:0004995	cardiovascular disease
mondo:0001039	tonsillitis	mondo:0024623	otorhinolaryngologic disease
mondo:0001039	tonsillitis	mondo:0005087	respiratory system disease
mondo:0001039	tonsillitis	mondo:0021166	inflammatory disease
mondo:0001039	tonsillitis	mondo:0005046	immune system disease
mondo:0006966	secondary Parkinson disease	mondo:0005066	metabolic disease
mondo:0006966	secondary Parkinson disease	mondo:0005071	nervous system disorder
mondo:0004643	myeloid leukemia	mondo:0005570	hematologic disease
mondo:0004643	myeloid leukemia	mondo:0003900	connective tissue disease
mondo:0004643	myeloid leukemia	mondo:0002081	musculoskeletal system disease
mondo:0004643	myeloid leukemia	mondo:0005046	immune system disease
mondo:0004643	myeloid leukemia	mondo:0004992	cancer
mondo:0000141	mosaic variegated aneuploidy syndrome		
mondo:0024512	spondyloarthropathy\, susceptibility to	mondo:0002081	musculoskeletal system disease
mondo:0024512	spondyloarthropathy\, susceptibility to	mondo:0003900	connective tissue disease
mondo:0024512	spondyloarthropathy\, susceptibility to	mondo:0005046	immune system disease
mondo:0001304	benign hypertensive renal disease	mondo:0004995	cardiovascular disease
mondo:0001304	benign hypertensive renal disease	mondo:0002118	urinary system disease
mondo:0005689	cannabis dependence	mondo:0002025	psychiatric disorder
mondo:0005689	cannabis dependence	mondo:0005071	nervous system disorder
mondo:0006747	enterotoxemia		
mondo:0016085	Cole\-Carpenter syndrome	mondo:0003900	connective tissue disease
mondo:0016085	Cole\-Carpenter syndrome	mondo:0002081	musculoskeletal system disease
mondo:0002154	trichomoniasis	mondo:0005550	infectious disease
mondo:0011693	glaucoma\, normal tension\, susceptibility to	mondo:0005071	nervous system disorder
mondo:0023113	familial colorectal cancer	mondo:0004335	digestive system disease
mondo:0023113	familial colorectal cancer	mondo:0004992	cancer
mondo:0005583	non\-human animal disease		
mondo:0005609	herpes zoster	mondo:0002051	integumentary system disease
mondo:0005609	herpes zoster	mondo:0005071	nervous system disorder
mondo:0005609	herpes zoster	mondo:0005550	infectious disease
mondo:0003699	phobic disorder	mondo:0002025	psychiatric disorder
mondo:0003699	phobic disorder	mondo:0005071	nervous system disorder
mondo:0025510	pythiosis		
mondo:0003045	anal gland neoplasm	mondo:0004335	digestive system disease
mondo:0004565	intestinal obstruction	mondo:0004335	digestive system disease
mondo:0020863	laryngeal diphtheria	mondo:0005087	respiratory system disease
mondo:0020863	laryngeal diphtheria	mondo:0005550	infectious disease
mondo:0004980	atopic eczema	mondo:0002051	integumentary system disease
mondo:0004980	atopic eczema	mondo:0021166	inflammatory disease
mondo:0004980	atopic eczema	mondo:0005046	immune system disease
mondo:0005775	G6PD deficiency	mondo:0005066	metabolic disease
mondo:0004751	disease of orbital part of eye adnexa		
mondo:0007235	branchiooculofacial syndrome	mondo:0024623	otorhinolaryngologic disease
mondo:0011178	infantile convulsions and choreoathetosis	mondo:0005071	nervous system disorder
mondo:0001340	heart cancer	mondo:0004992	cancer
mondo:0001340	heart cancer	mondo:0004995	cardiovascular disease
mondo:0006564	irritant dermatitis	mondo:0002051	integumentary system disease
mondo:0006564	irritant dermatitis	mondo:0021166	inflammatory disease
mondo:0006556	hand dermatosis	mondo:0002051	integumentary system disease
mondo:0019297	lymphedema	mondo:0005046	immune system disease
mondo:0001117	methemoglobinemia	mondo:0005570	hematologic disease
mondo:0009830	parkinsonian\-pyramidal syndrome	mondo:0005066	metabolic disease
mondo:0009830	parkinsonian\-pyramidal syndrome	mondo:0005071	nervous system disorder
mondo:0005231	hepatitis C virus infection	mondo:0004335	digestive system disease
mondo:0005231	hepatitis C virus infection	mondo:0002051	integumentary system disease
mondo:0005231	hepatitis C virus infection	mondo:0005151	endocrine system disease
mondo:0005231	hepatitis C virus infection	mondo:0005550	infectious disease
mondo:0005231	hepatitis C virus infection	mondo:0021166	inflammatory disease
mondo:0019359	Rocky mountain spotted fever	mondo:0005550	infectious disease
mondo:0021777	acute rheumatic heart disease	mondo:0004995	cardiovascular disease
mondo:0021777	acute rheumatic heart disease	mondo:0021166	inflammatory disease
mondo:0007113	Angelman syndrome	mondo:0002025	psychiatric disorder
mondo:0007113	Angelman syndrome	mondo:0005071	nervous system disorder
mondo:0020501	Crimean\-Congo hemorrhagic fever	mondo:0005550	infectious disease
mondo:0010331	coronary heart disease\, susceptibility to\, 3	mondo:0004995	cardiovascular disease
mondo:0005920	Plasmodium falciparum malaria	mondo:0004335	digestive system disease
mondo:0005920	Plasmodium falciparum malaria	mondo:0005550	infectious disease
mondo:0005920	Plasmodium falciparum malaria	mondo:0005151	endocrine system disease
mondo:0005920	Plasmodium falciparum malaria	mondo:0005570	hematologic disease
mondo:0009563	maple syrup urine disease	mondo:0005066	metabolic disease
mondo:0024306	acquired lactic acidosis	mondo:0005066	metabolic disease
mondo:0005461	endometrium adenocarcinoma	mondo:0004992	cancer
mondo:0024551	X\-linked lymphoproliferative disease due to SH2D1A deficiency	mondo:0005046	immune system disease
mondo:0005149	pulmonary hypertension	mondo:0004995	cardiovascular disease
mondo:0024268	superficial mycosis	mondo:0005550	infectious disease
mondo:0005281	gallbladder disease	mondo:0004335	digestive system disease
mondo:0043519	burn	mondo:0021178	injury
mondo:0001382	hepatorenal syndrome	mondo:0002118	urinary system disease
mondo:0001382	hepatorenal syndrome	mondo:0004335	digestive system disease
mondo:0001382	hepatorenal syndrome	mondo:0005151	endocrine system disease
mondo:0002476	anuria	mondo:0002118	urinary system disease
mondo:0005263	unipolar depression		
mondo:0021074	precancerous condition		
mondo:0005451	eating disorder	mondo:0005137	nutritional disorder
mondo:0005451	eating disorder	mondo:0002025	psychiatric disorder
mondo:0005451	eating disorder	mondo:0005066	metabolic disease
mondo:0005451	eating disorder	mondo:0005071	nervous system disorder
mondo:0017194	Blount disease	mondo:0003900	connective tissue disease
mondo:0017194	Blount disease	mondo:0002081	musculoskeletal system disease
mondo:0001484	paranoid schizophrenia	mondo:0002025	psychiatric disorder
mondo:0001484	paranoid schizophrenia	mondo:0005071	nervous system disorder
mondo:0021527	benign neoplasm of meninges	mondo:0005071	nervous system disorder
mondo:0002251	hepatitis	mondo:0004335	digestive system disease
mondo:0002251	hepatitis	mondo:0005151	endocrine system disease
mondo:0002251	hepatitis	mondo:0021166	inflammatory disease
mondo:0015470	familial isolated dilated cardiomyopathy	mondo:0004995	cardiovascular disease
mondo:0015470	familial isolated dilated cardiomyopathy	mondo:0005071	nervous system disorder
mondo:0015470	familial isolated dilated cardiomyopathy	mondo:0002081	musculoskeletal system disease
mondo:0004619	measles	mondo:0004335	digestive system disease
mondo:0004619	measles	mondo:0005550	infectious disease
mondo:0004619	measles	mondo:0021166	inflammatory disease
mondo:0025485	feline acquired immunodeficiency syndrome	mondo:0005550	infectious disease
mondo:0025485	feline acquired immunodeficiency syndrome	mondo:0004992	cancer
mondo:0025485	feline acquired immunodeficiency syndrome	mondo:0005046	immune system disease
mondo:0016419	hereditary breast carcinoma	mondo:0004992	cancer
mondo:0016419	hereditary breast carcinoma	mondo:0002657	breast disease
mondo:0009693	plasma cell myeloma	mondo:0005046	immune system disease
mondo:0009693	plasma cell myeloma	mondo:0004992	cancer
mondo:0009693	plasma cell myeloma	mondo:0005570	hematologic disease
mondo:0001867	phaeohyphomycosis	mondo:0005550	infectious disease
mondo:0008153	progressive osseous heteroplasia	mondo:0002051	integumentary system disease
mondo:0007054	acromial dimples		
mondo:0024953	lameness\, non\-human animal		
mondo:0005894	paracoccidioidomycosis	mondo:0005550	infectious disease
mondo:0016215	spastic quadriplegia	mondo:0005071	nervous system disorder
mondo:0019542	acute liver failure	mondo:0004335	digestive system disease
mondo:0019542	acute liver failure	mondo:0005151	endocrine system disease
mondo:0002133	chronic rheumatic pericarditis	mondo:0004995	cardiovascular disease
mondo:0002133	chronic rheumatic pericarditis	mondo:0021166	inflammatory disease
mondo:0010434	synovial sarcoma \(disease\)	mondo:0004992	cancer
mondo:0010434	synovial sarcoma \(disease\)	mondo:0003900	connective tissue disease
mondo:0010434	synovial sarcoma \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0002184	drug\-induced hepatitis	mondo:0004335	digestive system disease
mondo:0002184	drug\-induced hepatitis	mondo:0005151	endocrine system disease
mondo:0002184	drug\-induced hepatitis	mondo:0021166	inflammatory disease
mondo:0007039	neurofibromatosis type 2	mondo:0004992	cancer
mondo:0007039	neurofibromatosis type 2	mondo:0002051	integumentary system disease
mondo:0007039	neurofibromatosis type 2	mondo:0005071	nervous system disorder
mondo:0021071	laryngeal neoplasm	mondo:0005087	respiratory system disease
mondo:0007542	Camurati\-Engelmann disease	mondo:0003900	connective tissue disease
mondo:0007542	Camurati\-Engelmann disease	mondo:0002081	musculoskeletal system disease
mondo:0043839	ulcer disease	mondo:0021178	injury
mondo:0006920	prediabetes syndrome	mondo:0004335	digestive system disease
mondo:0006920	prediabetes syndrome	mondo:0005066	metabolic disease
mondo:0006920	prediabetes syndrome	mondo:0005151	endocrine system disease
mondo:0018695	avian influenza	mondo:0005087	respiratory system disease
mondo:0018695	avian influenza	mondo:0005550	infectious disease
mondo:0015183	short bowel syndrome	mondo:0004335	digestive system disease
mondo:0019245	lysosomal lipid storage disorder	mondo:0005066	metabolic disease
mondo:0018150	Gaucher disease	mondo:0005066	metabolic disease
mondo:0005864	muscle cancer	mondo:0004992	cancer
mondo:0005864	muscle cancer	mondo:0002081	musculoskeletal system disease
mondo:0018912	Cushing syndrome	mondo:0005151	endocrine system disease
mondo:0001873	geniculate ganglionitis	mondo:0005071	nervous system disorder
mondo:0001873	geniculate ganglionitis	mondo:0021166	inflammatory disease
mondo:0005661	babesiosis	mondo:0002025	psychiatric disorder
mondo:0005661	babesiosis	mondo:0005071	nervous system disorder
mondo:0005661	babesiosis	mondo:0005550	infectious disease
mondo:0006497	cerebral palsy	mondo:0005071	nervous system disorder
mondo:0000396	spastic cerebral palsy	mondo:0005071	nervous system disorder
mondo:0001577	respiratory syncytial virus infectious disease	mondo:0005550	infectious disease
mondo:0004982	pancreatitis	mondo:0004335	digestive system disease
mondo:0004982	pancreatitis	mondo:0005151	endocrine system disease
mondo:0004982	pancreatitis	mondo:0021166	inflammatory disease
mondo:0002269	gastroenteritis	mondo:0004335	digestive system disease
mondo:0002269	gastroenteritis	mondo:0005550	infectious disease
mondo:0002269	gastroenteritis	mondo:0021166	inflammatory disease
mondo:0009020	macular corneal dystrophy	mondo:0021084	vision disorder
mondo:0009020	macular corneal dystrophy	mondo:0005071	nervous system disorder
mondo:0016722	pineoblastoma	mondo:0004992	cancer
mondo:0016722	pineoblastoma	mondo:0005151	endocrine system disease
mondo:0016722	pineoblastoma	mondo:0005071	nervous system disorder
mondo:0005083	psoriasis	mondo:0002051	integumentary system disease
mondo:0005083	psoriasis	mondo:0021166	inflammatory disease
mondo:0005083	psoriasis	mondo:0005046	immune system disease
mondo:0009294	glycogen storage disease VI	mondo:0005066	metabolic disease
mondo:0004790	fatty liver disease	mondo:0004335	digestive system disease
mondo:0004790	fatty liver disease	mondo:0005151	endocrine system disease
mondo:0000723	stutter disorder	mondo:0002025	psychiatric disorder
mondo:0000723	stutter disorder	mondo:0005071	nervous system disorder
mondo:0015636	dirofilariasis	mondo:0005550	infectious disease
mondo:0005891	ostertagiasis	mondo:0005550	infectious disease
mondo:0015699	immunodeficiency due to a classical component pathway complement deficiency	mondo:0005046	immune system disease
